Date,Close,High,Low,Open,Volume,Company,Daily_Return,SMA_200,Volatility
2024-07-23,224.26,226.18,221.93,223.62,39960300,Apple Inc.,0.29%,,1.55
2024-07-24,217.81,224.05,216.4,223.25,61777600,Apple Inc.,-2.44%,,1.59
2024-07-25,216.76,220.11,213.9,218.2,51391200,Apple Inc.,-0.66%,,1.59
2024-07-26,217.23,218.75,215.29,217.97,41601300,Apple Inc.,-0.34%,,1.59
2024-07-29,217.51,218.57,215.03,216.23,36311800,Apple Inc.,0.59%,,1.59
2024-07-30,218.07,219.59,215.4,218.46,41643800,Apple Inc.,-0.18%,,1.59
2024-07-31,221.34,223.07,219.89,220.7,50036300,Apple Inc.,0.29%,,1.59
2024-08-01,217.63,223.73,216.29,223.62,62501000,Apple Inc.,-2.68%,,1.63
2024-08-02,219.12,224.84,216.98,218.42,105568600,Apple Inc.,0.32%,,1.63
2024-08-05,208.57,212.78,195.34,198.42,119548600,Apple Inc.,5.11%,,1.78
2024-08-06,206.54,209.29,200.4,204.61,69660500,Apple Inc.,0.94%,,1.75
2024-08-07,209.12,212.92,205.7,206.21,63516400,Apple Inc.,1.41%,,1.76
2024-08-08,212.6,213.48,208.13,212.4,47161100,Apple Inc.,0.09%,,1.75
2024-08-09,215.52,216.05,211.26,211.39,42201600,Apple Inc.,1.95%,,1.77
2024-08-12,217.05,219.03,215.13,215.6,38028100,Apple Inc.,0.68%,,1.77
2024-08-13,220.78,221.4,218.53,218.53,44155300,Apple Inc.,1.03%,,1.77
2024-08-14,221.23,222.54,219.22,220.09,41960600,Apple Inc.,0.52%,,1.77
2024-08-15,224.23,224.86,222.27,224.11,46414000,Apple Inc.,0.05%,,1.77
2024-08-16,225.55,226.33,223.16,223.43,44340200,Apple Inc.,0.95%,,1.78
2024-08-19,225.39,225.49,222.55,225.22,40687800,Apple Inc.,0.08%,,1.77
2024-08-20,226.01,226.67,224.95,225.27,30299000,Apple Inc.,0.33%,,1.77
2024-08-21,225.9,227.48,224.56,226.02,34765500,Apple Inc.,-0.05%,,1.74
2024-08-22,224.04,227.84,223.41,227.29,43695300,Apple Inc.,-1.43%,,1.47
2024-08-23,226.34,227.72,223.84,225.16,38677300,Apple Inc.,0.52%,,1.42
2024-08-26,226.68,226.78,223.4,226.26,30602200,Apple Inc.,0.19%,,1.42
2024-08-27,227.53,228.35,224.4,225.5,35934600,Apple Inc.,0.9%,,1.42
2024-08-28,225.99,229.36,225.18,227.42,38052200,Apple Inc.,-0.63%,,1.41
2024-08-29,229.29,232.41,228.38,229.59,51906300,Apple Inc.,-0.13%,,1.39
2024-08-30,228.5,229.89,226.98,229.68,52990800,Apple Inc.,-0.52%,,1.36
2024-09-03,222.28,228.5,220.68,228.05,50190600,Apple Inc.,-2.53%,,1.39
2024-09-04,220.37,221.29,217.0,221.17,43840200,Apple Inc.,-0.37%,,1.4
2024-09-05,221.89,224.98,221.03,221.14,36615400,Apple Inc.,0.34%,,1.4
2024-09-06,220.34,224.75,219.29,223.46,48423000,Apple Inc.,-1.4%,,1.41
2024-09-09,220.42,220.78,216.23,220.34,67180000,Apple Inc.,0.04%,,1.41
2024-09-10,219.63,220.99,216.25,218.44,51591000,Apple Inc.,0.54%,,1.36
2024-09-11,222.17,222.6,217.41,220.97,44587100,Apple Inc.,0.54%,,1.33
2024-09-12,222.28,223.06,219.34,222.01,37498200,Apple Inc.,0.12%,,1.31
2024-09-13,222.01,223.55,221.42,223.09,36766600,Apple Inc.,-0.48%,,1.3
2024-09-16,215.84,216.74,213.45,216.06,59357400,Apple Inc.,-0.1%,,1.27
2024-09-17,216.31,216.42,214.03,215.28,45519300,Apple Inc.,0.48%,,1.27
2024-09-18,220.21,222.22,217.06,217.07,59894900,Apple Inc.,1.44%,,1.29
2024-09-19,228.37,229.32,224.14,224.5,66781300,Apple Inc.,1.72%,,1.29
2024-09-20,227.7,232.58,227.12,229.46,318679900,Apple Inc.,-0.77%,,1.27
2024-09-23,225.97,228.95,225.31,226.84,54146000,Apple Inc.,-0.38%,,1.27
2024-09-24,226.87,228.85,225.23,228.15,43556100,Apple Inc.,-0.56%,,1.27
2024-09-25,225.87,226.79,223.53,224.44,42308700,Apple Inc.,0.64%,,1.27
2024-09-26,227.02,228.0,224.91,226.8,36636700,Apple Inc.,0.1%,,1.27
2024-09-27,227.29,229.02,226.8,227.96,34026000,Apple Inc.,-0.29%,,1.21
2024-09-30,232.49,232.49,229.15,229.53,54541900,Apple Inc.,1.29%,,1.22
2024-10-01,225.71,229.15,223.25,229.02,63285000,Apple Inc.,-1.44%,,1.22
2024-10-02,226.28,226.87,222.53,225.39,32880600,Apple Inc.,0.39%,,1.22
2024-10-03,225.17,226.31,222.83,224.65,34044200,Apple Inc.,0.24%,,1.16
2024-10-04,226.3,227.5,223.64,227.4,37245100,Apple Inc.,-0.48%,,1.16
2024-10-07,221.2,225.19,220.84,224.01,39505400,Apple Inc.,-1.25%,,1.18
2024-10-08,225.27,225.48,222.76,223.81,31855700,Apple Inc.,0.66%,,1.18
2024-10-09,229.04,229.25,224.34,224.74,33591100,Apple Inc.,1.91%,,1.2
2024-10-10,228.54,229.0,226.67,227.28,28183500,Apple Inc.,0.55%,,1.2
2024-10-11,227.05,228.91,226.84,228.8,31759200,Apple Inc.,-0.76%,,1.14
2024-10-14,230.79,231.22,228.1,228.2,39882100,Apple Inc.,1.14%,,1.15
2024-10-15,233.34,236.97,231.86,233.1,64751400,Apple Inc.,0.1%,,0.91
2024-10-16,231.27,231.61,229.34,231.09,34082200,Apple Inc.,0.08%,,0.9
2024-10-17,231.64,233.34,230.01,232.92,32993800,Apple Inc.,-0.55%,,0.89
2024-10-18,234.48,235.66,233.5,235.66,46431500,Apple Inc.,-0.5%,,0.89
2024-10-21,235.96,236.33,233.94,233.94,36254500,Apple Inc.,0.87%,,0.86
2024-10-22,235.34,235.7,232.09,233.38,38846600,Apple Inc.,0.84%,,0.86
2024-10-23,230.25,234.62,227.26,233.57,52287000,Apple Inc.,-1.42%,,0.87
2024-10-24,230.06,230.31,227.91,229.47,31109500,Apple Inc.,0.26%,,0.87
2024-10-25,230.9,232.71,229.07,229.24,38802300,Apple Inc.,0.73%,,0.88
2024-10-28,232.89,234.21,232.04,232.81,36087100,Apple Inc.,0.03%,,0.87
2024-10-29,233.16,233.82,231.81,232.59,35417200,Apple Inc.,0.24%,,0.87
2024-10-30,229.59,232.96,229.05,232.1,47070900,Apple Inc.,-1.08%,,0.88
2024-10-31,225.41,229.33,224.88,228.84,64370100,Apple Inc.,-1.5%,,0.91
2024-11-01,222.42,224.86,219.79,220.48,65276700,Apple Inc.,0.88%,,0.89
2024-11-04,221.52,222.3,219.23,220.5,44944500,Apple Inc.,0.46%,,0.89
2024-11-05,222.96,223.46,220.65,221.31,28111300,Apple Inc.,0.74%,,0.9
2024-11-06,222.23,225.57,220.7,222.12,54561100,Apple Inc.,0.05%,,0.89
2024-11-07,226.98,227.38,224.08,224.14,42137700,Apple Inc.,1.27%,,0.9
2024-11-08,226.71,228.41,226.16,226.92,38328800,Apple Inc.,-0.09%,,0.9
2024-11-11,223.98,225.45,221.26,224.75,42005600,Apple Inc.,-0.34%,,0.9
2024-11-12,223.98,225.34,223.11,224.3,40398300,Apple Inc.,-0.14%,,0.82
2024-11-13,224.87,226.4,222.52,223.76,48566200,Apple Inc.,0.5%,,0.82
2024-11-14,227.97,228.62,224.75,224.77,44923900,Apple Inc.,1.42%,,0.84
2024-11-15,224.75,226.67,224.02,226.15,47923700,Apple Inc.,-0.62%,,0.82
2024-11-18,227.77,229.49,224.92,225.0,44686000,Apple Inc.,1.23%,,0.83
2024-11-19,228.03,229.91,226.41,226.73,36211800,Apple Inc.,0.57%,,0.83
2024-11-20,228.75,229.68,225.64,227.81,35169600,Apple Inc.,0.41%,,0.83
2024-11-21,228.27,229.91,225.46,228.63,42108300,Apple Inc.,-0.16%,,0.83
2024-11-22,229.62,230.47,227.81,227.81,38168300,Apple Inc.,0.79%,,0.83
2024-11-25,232.61,232.99,229.49,231.21,90152800,Apple Inc.,0.61%,,0.83
2024-11-26,234.8,235.31,233.07,233.07,45986200,Apple Inc.,0.74%,,0.83
2024-11-27,234.67,235.43,233.55,234.21,33498400,Apple Inc.,0.2%,,0.81
2024-11-29,237.07,237.55,233.71,234.55,28481400,Apple Inc.,1.07%,,0.79
2024-12-02,239.33,240.53,236.9,237.01,48137100,Apple Inc.,0.98%,,0.79
2024-12-03,242.38,242.49,238.64,239.55,38861000,Apple Inc.,1.18%,,0.8
2024-12-04,242.74,243.84,240.99,242.6,44383900,Apple Inc.,0.06%,,0.79
2024-12-05,242.77,244.27,241.86,243.72,40033900,Apple Inc.,-0.39%,,0.79
2024-12-06,242.57,244.36,241.81,242.64,36870600,Apple Inc.,-0.03%,,0.79
2024-12-09,246.48,246.97,241.48,241.56,44649200,Apple Inc.,2.03%,,0.83
2024-12-10,247.5,247.94,245.07,246.62,36914800,Apple Inc.,0.36%,,0.82
2024-12-11,246.22,250.52,245.99,247.69,45205800,Apple Inc.,-0.59%,,0.79
2024-12-12,247.69,248.47,245.41,246.62,32777500,Apple Inc.,0.43%,,0.79
2024-12-13,247.86,249.02,245.97,247.55,33155300,Apple Inc.,0.13%,,0.79
2024-12-16,250.76,251.1,247.38,247.72,51694800,Apple Inc.,1.23%,,0.79
2024-12-17,253.2,253.55,249.51,249.81,51356400,Apple Inc.,1.36%,,0.77
2024-12-18,247.78,254.0,247.47,251.88,56774100,Apple Inc.,-1.63%,,0.82
2024-12-19,249.52,251.72,246.82,247.23,60882300,Apple Inc.,0.93%,,0.79
2024-12-20,254.21,254.72,245.42,247.77,147495300,Apple Inc.,2.6%,,0.86
2024-12-23,254.99,255.37,253.17,254.49,40858800,Apple Inc.,0.2%,,0.84
2024-12-24,257.92,257.93,255.01,255.21,23234700,Apple Inc.,1.06%,,0.84
2024-12-26,258.74,259.81,257.35,257.91,27237100,Apple Inc.,0.32%,,0.84
2024-12-27,255.31,258.42,252.78,257.55,42355300,Apple Inc.,-0.87%,,0.86
2024-12-30,251.92,253.22,250.47,251.95,35557500,Apple Inc.,-0.01%,,0.85
2024-12-31,250.14,253.0,249.16,252.16,39480700,Apple Inc.,-0.8%,212.83,0.86
2025-01-02,243.58,248.83,241.55,248.66,55740700,Apple Inc.,-2.04%,213.18,0.92
2025-01-03,243.09,243.91,241.62,243.09,40244100,Apple Inc.,0.0%,213.52,0.91
2025-01-06,244.73,247.06,242.93,244.04,45045600,Apple Inc.,0.28%,213.86,0.88
2025-01-07,241.94,245.28,241.08,242.71,40856000,Apple Inc.,-0.32%,214.21,0.89
2025-01-08,242.43,243.44,239.79,241.65,37628900,Apple Inc.,0.32%,214.57,0.88
2025-01-10,236.59,239.9,232.74,239.75,61710900,Apple Inc.,-1.32%,214.9,0.91
2025-01-13,234.14,234.41,229.47,233.27,49630700,Apple Inc.,0.37%,215.23,0.91
2025-01-14,233.02,235.86,232.21,234.49,39435300,Apple Inc.,-0.63%,215.53,0.9
2025-01-15,237.61,238.7,234.17,234.38,39832000,Apple Inc.,1.38%,215.86,0.88
2025-01-16,228.01,237.75,227.78,237.09,71759100,Apple Inc.,-3.83%,216.16,1.05
2025-01-17,229.73,232.03,228.23,231.87,68488300,Apple Inc.,-0.92%,216.47,1.06
2025-01-21,222.4,224.17,219.14,223.75,98070400,Apple Inc.,-0.61%,216.73,1.07
2025-01-22,223.58,223.87,219.55,219.55,64126500,Apple Inc.,1.84%,217.01,1.09
2025-01-23,223.41,226.78,222.06,224.49,60234800,Apple Inc.,-0.48%,217.29,1.09
2025-01-24,222.54,225.38,221.17,224.53,54697900,Apple Inc.,-0.89%,217.56,1.1
2025-01-27,229.61,231.9,223.73,223.77,94863400,Apple Inc.,2.61%,217.86,1.15
2025-01-28,238.0,239.93,230.56,230.6,75707600,Apple Inc.,3.21%,218.22,1.22
2025-01-29,239.1,239.6,233.75,233.86,45486100,Apple Inc.,2.24%,218.54,1.25
2025-01-30,237.33,240.53,236.95,238.41,55658300,Apple Inc.,-0.45%,218.85,1.25
2025-01-31,235.74,246.92,233.18,246.92,101075100,Apple Inc.,-4.53%,219.17,1.41
2025-02-03,227.76,231.58,225.45,229.74,73063300,Apple Inc.,-0.86%,219.47,1.41
2025-02-04,232.54,232.87,226.4,227.0,45067300,Apple Inc.,2.44%,219.79,1.45
2025-02-05,232.21,232.41,228.02,228.28,39620300,Apple Inc.,1.72%,220.12,1.47
2025-02-06,232.96,233.54,230.18,231.04,29925300,Apple Inc.,0.83%,220.47,1.47
2025-02-07,227.38,233.74,227.01,232.34,39707200,Apple Inc.,-2.14%,220.78,1.5
2025-02-10,227.65,230.59,227.2,229.57,33115600,Apple Inc.,-0.84%,221.09,1.51
2025-02-11,232.62,235.23,228.13,228.2,53718400,Apple Inc.,1.94%,221.41,1.53
2025-02-12,236.87,236.96,230.68,231.2,45243300,Apple Inc.,2.45%,221.75,1.56
2025-02-13,241.53,242.34,235.57,236.91,53614100,Apple Inc.,1.95%,222.11,1.57
2025-02-14,244.6,245.55,240.99,241.25,40896200,Apple Inc.,1.39%,222.47,1.58
2025-02-18,244.47,245.18,241.84,244.15,48822500,Apple Inc.,0.13%,222.85,1.57
2025-02-19,244.87,246.01,243.16,244.66,32204200,Apple Inc.,0.09%,223.23,1.57
2025-02-20,245.83,246.78,244.29,244.94,32316900,Apple Inc.,0.36%,223.6,1.57
2025-02-21,245.55,248.69,245.22,245.95,53197400,Apple Inc.,-0.16%,223.91,1.57
2025-02-24,247.1,248.86,244.42,244.93,51326400,Apple Inc.,0.89%,224.24,1.55
2025-02-25,247.04,250.0,244.91,248.0,48013300,Apple Inc.,-0.39%,224.57,1.56
2025-02-26,240.36,244.98,239.13,244.33,44433600,Apple Inc.,-1.62%,224.86,1.57
2025-02-27,237.3,242.46,237.06,239.41,41153600,Apple Inc.,-0.88%,225.13,1.58
2025-02-28,241.84,242.09,230.2,236.95,56833400,Apple Inc.,2.06%,225.43,1.6
2025-03-03,238.03,244.03,236.11,241.79,47184000,Apple Inc.,-1.56%,225.69,1.61
2025-03-04,235.93,240.07,234.68,237.71,53798100,Apple Inc.,-0.75%,225.93,1.61
2025-03-05,235.74,236.55,229.23,235.42,47227600,Apple Inc.,0.14%,226.17,1.59
2025-03-06,235.33,237.86,233.16,234.44,45170400,Apple Inc.,0.38%,226.4,1.59
2025-03-07,239.07,241.37,234.76,235.11,46273600,Apple Inc.,1.68%,226.65,1.56
2025-03-10,227.48,236.16,224.22,235.54,72071200,Apple Inc.,-3.42%,226.83,1.64
2025-03-11,220.84,225.84,217.45,223.81,76137400,Apple Inc.,-1.33%,226.98,1.64
2025-03-12,216.98,221.75,214.91,220.14,62547500,Apple Inc.,-1.44%,227.11,1.66
2025-03-13,209.68,216.84,208.42,215.95,61368300,Apple Inc.,-2.9%,227.23,1.7
2025-03-14,213.49,213.95,209.58,211.25,60107600,Apple Inc.,1.06%,227.35,1.71
2025-03-17,214.0,215.22,209.97,213.31,48073400,Apple Inc.,0.32%,227.47,1.71
2025-03-18,212.42,215.15,211.49,214.14,28400714,Apple Inc.,-0.8%,227.59,1.69
2024-03-18,414.16,417.54,410.64,411.11,20106000,Microsoft Corp.,0.74%,,
2024-03-19,418.22,418.48,412.4,414.66,19837900,Microsoft Corp.,0.86%,,
2024-03-20,422.01,422.73,417.47,418.8,17860100,Microsoft Corp.,0.77%,,
2024-03-21,426.12,427.56,423.92,426.57,21296200,Microsoft Corp.,-0.11%,,
2024-03-22,425.49,426.6,422.84,426.44,17636500,Microsoft Corp.,-0.22%,,
2024-03-25,419.66,424.17,418.42,422.02,18060500,Microsoft Corp.,-0.56%,,
2024-03-26,418.46,422.76,418.16,422.39,16725600,Microsoft Corp.,-0.93%,,
2024-03-27,418.24,421.23,415.84,421.22,16705000,Microsoft Corp.,-0.71%,,
2024-03-28,417.53,418.67,415.94,417.77,21871200,Microsoft Corp.,-0.06%,,
2024-04-01,421.35,424.65,419.02,420.74,16316000,Microsoft Corp.,0.15%,,
2024-04-02,418.25,419.18,414.67,416.93,17912000,Microsoft Corp.,0.32%,,
2024-04-03,417.26,420.05,415.91,416.55,16502300,Microsoft Corp.,0.17%,,
2024-04-04,414.71,425.42,414.41,421.77,19370900,Microsoft Corp.,-1.67%,,
2024-04-05,422.3,423.28,415.15,416.83,16544300,Microsoft Corp.,1.31%,,
2024-04-08,421.37,424.04,420.09,421.95,14272400,Microsoft Corp.,-0.14%,,
2024-04-09,423.05,424.5,418.43,423.21,12512300,Microsoft Corp.,-0.04%,,
2024-04-10,420.05,420.82,416.52,418.99,16216600,Microsoft Corp.,0.25%,,
2024-04-11,424.69,426.12,419.16,422.59,17966400,Microsoft Corp.,0.5%,,
2024-04-12,418.7,421.96,416.59,420.84,19232100,Microsoft Corp.,-0.51%,,
2024-04-15,410.51,423.59,410.3,423.37,20273500,Microsoft Corp.,-3.04%,,
2024-04-16,411.44,415.23,410.6,411.43,16765600,Microsoft Corp.,0.0%,,
2024-04-17,408.72,415.71,407.22,414.09,15855500,Microsoft Corp.,-1.3%,,
2024-04-18,401.21,408.77,400.89,407.52,21029900,Microsoft Corp.,-1.55%,,
2024-04-19,396.1,402.41,394.76,400.97,30276500,Microsoft Corp.,-1.22%,,
2024-04-22,397.92,399.8,392.75,397.05,20286900,Microsoft Corp.,0.22%,,
2024-04-23,404.48,405.11,400.01,401.18,15734500,Microsoft Corp.,0.82%,,
2024-04-24,405.96,409.34,403.7,406.46,15065300,Microsoft Corp.,-0.12%,,
2024-04-25,396.02,396.86,385.09,391.04,40586500,Microsoft Corp.,1.27%,,
2024-04-26,403.24,409.87,402.69,409.05,29694700,Microsoft Corp.,-1.42%,,
2024-04-29,399.2,403.24,396.17,402.18,19582100,Microsoft Corp.,-0.74%,,
2024-04-30,386.38,399.11,386.22,398.45,28781400,Microsoft Corp.,-3.03%,,
2024-05-01,391.95,398.68,387.35,389.64,23562500,Microsoft Corp.,0.59%,,
2024-05-02,394.83,396.9,391.66,394.65,17709400,Microsoft Corp.,0.05%,,
2024-05-03,403.58,404.07,398.82,399.23,17446700,Microsoft Corp.,1.09%,,
2024-05-06,410.41,410.79,403.29,405.66,16996600,Microsoft Corp.,1.17%,,
2024-05-07,406.24,411.53,405.99,411.52,20018200,Microsoft Corp.,-1.28%,,
2024-05-08,407.43,409.11,403.63,405.08,11792300,Microsoft Corp.,0.58%,,
2024-05-09,409.2,409.59,406.0,407.46,14689700,Microsoft Corp.,0.43%,,
2024-05-10,411.6,412.23,408.68,409.81,13402300,Microsoft Corp.,0.44%,,
2024-05-13,410.59,415.18,407.71,414.84,15440200,Microsoft Corp.,-1.03%,,
2024-05-14,413.4,414.33,408.43,408.9,15109300,Microsoft Corp.,1.1%,,
2024-05-15,420.63,421.36,414.86,415.48,22239500,Microsoft Corp.,1.24%,,
2024-05-16,418.55,422.96,417.92,419.36,17530100,Microsoft Corp.,-0.19%,,
2024-05-17,417.78,420.47,415.61,420.09,15352200,Microsoft Corp.,-0.55%,,
2024-05-20,422.88,424.3,417.56,417.78,16272100,Microsoft Corp.,1.22%,,
2024-05-21,426.56,430.46,422.39,424.36,21453300,Microsoft Corp.,0.52%,,
2024-05-22,428.03,429.91,424.66,427.6,18073700,Microsoft Corp.,0.1%,,
2024-05-23,424.53,431.09,422.96,430.46,17211700,Microsoft Corp.,-1.38%,,
2024-05-24,427.67,428.57,421.95,424.72,11845800,Microsoft Corp.,0.7%,,
2024-05-28,427.83,428.33,424.13,427.14,15718000,Microsoft Corp.,0.16%,,1.02
2024-05-29,426.69,428.45,423.23,423.23,15517100,Microsoft Corp.,0.82%,,1.02
2024-05-30,412.27,421.84,411.84,421.84,28424800,Microsoft Corp.,-2.27%,,1.06
2024-05-31,412.73,414.34,402.17,414.34,47995300,Microsoft Corp.,-0.39%,,1.05
2024-06-03,411.13,414.02,406.55,413.13,17484700,Microsoft Corp.,-0.48%,,1.05
2024-06-04,413.66,414.03,407.31,410.04,14348900,Microsoft Corp.,0.88%,,1.06
2024-06-05,421.56,421.63,413.89,415.39,16988000,Microsoft Corp.,1.48%,,1.08
2024-06-06,422.06,422.85,418.15,421.56,14861300,Microsoft Corp.,0.12%,,1.08
2024-06-07,421.4,423.81,420.55,423.73,13621700,Microsoft Corp.,-0.55%,,1.08
2024-06-10,425.39,425.6,421.44,422.24,14003000,Microsoft Corp.,0.75%,,1.08
2024-06-11,430.18,430.32,422.79,423.02,14551100,Microsoft Corp.,1.69%,,1.11
2024-06-12,438.51,440.83,430.74,432.8,22366200,Microsoft Corp.,1.32%,,1.13
2024-06-13,439.02,440.82,436.83,438.3,15960600,Microsoft Corp.,0.17%,,1.13
2024-06-14,440.01,440.58,434.19,435.74,13582000,Microsoft Corp.,0.98%,,1.11
2024-06-17,445.78,448.33,438.17,440.03,20790000,Microsoft Corp.,1.31%,,1.11
2024-06-18,443.76,447.54,442.32,447.11,17112500,Microsoft Corp.,-0.75%,,1.12
2024-06-20,443.12,443.95,438.72,443.72,19877400,Microsoft Corp.,-0.13%,,1.12
2024-06-21,447.18,447.97,443.93,444.79,34486200,Microsoft Corp.,0.54%,,1.12
2024-06-24,445.08,450.13,443.83,447.2,15913700,Microsoft Corp.,-0.47%,,1.12
2024-06-25,448.34,448.81,444.16,445.66,16747500,Microsoft Corp.,0.6%,,1.12
2024-06-26,449.54,450.98,445.6,446.4,16507000,Microsoft Corp.,0.7%,,1.03
2024-06-27,450.23,453.53,449.16,449.56,14806300,Microsoft Corp.,0.15%,,1.03
2024-06-28,444.36,452.74,443.83,450.45,28362300,Microsoft Corp.,-1.35%,,1.03
2024-07-01,454.09,454.72,443.08,446.06,17662800,Microsoft Corp.,1.8%,,1.03
2024-07-02,456.62,456.93,450.49,450.58,13979800,Microsoft Corp.,1.34%,,1.03
2024-07-03,458.1,458.35,455.23,455.54,9932800,Microsoft Corp.,0.56%,,1.03
2024-07-05,464.85,465.64,456.31,456.95,16000300,Microsoft Corp.,1.73%,,1.05
2024-07-08,463.54,464.99,461.77,463.85,12962300,Microsoft Corp.,-0.07%,,1.05
2024-07-09,456.88,464.63,455.35,464.3,17207200,Microsoft Corp.,-1.6%,,1.07
2024-07-10,463.55,463.76,456.2,458.55,18196100,Microsoft Corp.,1.09%,,1.05
2024-07-11,452.07,462.09,448.94,460.3,23111200,Microsoft Corp.,-1.79%,,1.08
2024-07-12,450.93,453.72,448.04,451.7,16324300,Microsoft Corp.,-0.17%,,0.98
2024-07-15,451.33,454.61,448.82,450.68,14429400,Microsoft Corp.,0.15%,,0.98
2024-07-16,446.92,451.67,444.08,451.59,17175700,Microsoft Corp.,-1.03%,,0.99
2024-07-17,440.95,442.28,436.64,440.03,21778000,Microsoft Corp.,0.21%,,0.98
2024-07-18,437.82,442.08,431.89,441.77,20794800,Microsoft Corp.,-0.89%,,0.99
2024-07-19,434.58,438.59,429.5,430.59,20940400,Microsoft Corp.,0.93%,,0.97
2024-07-22,440.38,442.03,436.37,439.23,15808800,Microsoft Corp.,0.26%,,0.97
2024-07-23,442.28,445.8,440.54,441.33,13107100,Microsoft Corp.,0.21%,,0.97
2024-07-24,426.42,438.93,425.12,437.9,26805800,Microsoft Corp.,-2.62%,,1.05
2024-07-25,415.98,427.31,415.09,426.32,29943800,Microsoft Corp.,-2.43%,,1.1
2024-07-26,422.81,426.44,414.86,415.78,23583800,Microsoft Corp.,1.69%,,1.11
2024-07-29,424.26,429.65,422.24,429.08,15125800,Microsoft Corp.,-1.12%,,1.11
2024-07-30,420.47,426.57,414.94,425.24,32687600,Microsoft Corp.,-1.12%,,1.12
2024-07-31,415.93,419.34,409.82,418.07,42891400,Microsoft Corp.,-0.51%,,1.12
2024-08-01,414.7,424.99,410.7,418.35,30296400,Microsoft Corp.,-0.87%,,1.12
2024-08-02,406.13,412.6,402.0,410.1,29437900,Microsoft Corp.,-0.97%,,1.12
2024-08-05,392.86,398.72,383.35,386.92,40709200,Microsoft Corp.,1.54%,,1.14
2024-08-06,397.3,403.32,396.19,397.69,24946500,Microsoft Corp.,-0.1%,,1.13
2024-08-07,396.12,407.71,395.17,406.28,20650900,Microsoft Corp.,-2.5%,,1.18
2024-08-08,400.36,403.51,397.63,400.11,20203000,Microsoft Corp.,0.06%,,1.18
2024-08-09,403.67,405.69,399.93,401.69,19276700,Microsoft Corp.,0.49%,,1.17
2024-08-12,404.46,406.39,401.9,404.7,16762900,Microsoft Corp.,-0.06%,,1.13
2024-08-13,411.61,412.55,407.2,407.22,19414300,Microsoft Corp.,1.08%,,1.14
2024-08-14,414.45,415.3,410.06,412.4,18267000,Microsoft Corp.,0.5%,,1.14
2024-08-15,419.35,419.43,415.99,418.12,20752100,Microsoft Corp.,0.29%,,1.13
2024-08-16,416.8,419.66,415.63,418.92,22775600,Microsoft Corp.,-0.51%,,1.11
2024-08-19,419.85,420.07,414.8,417.29,15234000,Microsoft Corp.,0.61%,,1.12
2024-08-20,423.1,424.16,419.96,420.02,16387600,Microsoft Corp.,0.74%,,1.12
2024-08-21,422.45,424.7,420.04,422.39,16067300,Microsoft Corp.,0.01%,,1.11
2024-08-22,413.89,425.09,412.95,422.66,19361900,Microsoft Corp.,-2.08%,,1.13
2024-08-23,415.13,417.59,410.44,415.31,18493800,Microsoft Corp.,-0.05%,,1.11
2024-08-26,411.84,415.61,409.7,414.71,13152800,Microsoft Corp.,-0.69%,,1.11
2024-08-27,412.19,412.7,408.61,411.21,13492900,Microsoft Corp.,0.24%,,1.1
2024-08-28,408.96,413.34,405.68,413.22,14882700,Microsoft Corp.,-1.03%,,1.09
2024-08-29,411.47,420.36,408.96,413.28,17045200,Microsoft Corp.,-0.44%,,1.09
2024-08-30,415.47,415.82,410.48,413.94,24308300,Microsoft Corp.,0.37%,,1.09
2024-09-03,407.8,418.2,405.4,416.24,20313600,Microsoft Corp.,-2.03%,,1.12
2024-09-04,407.27,409.6,402.75,404.29,15135800,Microsoft Corp.,0.74%,,1.13
2024-09-05,406.76,411.45,404.51,405.99,14195500,Microsoft Corp.,0.19%,,1.12
2024-09-06,400.1,409.01,399.2,407.43,19609500,Microsoft Corp.,-1.8%,,1.14
2024-09-09,404.1,407.02,400.54,405.61,15295100,Microsoft Corp.,-0.37%,,1.14
2024-09-10,412.55,414.67,406.07,406.57,19594300,Microsoft Corp.,1.47%,,1.15
2024-09-11,421.35,422.3,407.94,413.84,19266900,Microsoft Corp.,1.81%,,1.15
2024-09-12,425.29,425.66,418.07,421.62,17418800,Microsoft Corp.,0.87%,,1.14
2024-09-13,428.87,430.1,423.76,424.13,15874600,Microsoft Corp.,1.12%,,1.15
2024-09-16,429.62,431.8,426.51,428.88,13834700,Microsoft Corp.,0.17%,,1.12
2024-09-17,433.41,440.08,430.54,438.47,18874200,Microsoft Corp.,-1.15%,,1.13
2024-09-18,429.09,434.29,428.69,433.26,18898000,Microsoft Corp.,-0.96%,,1.11
2024-09-19,436.94,439.74,435.15,439.47,21706600,Microsoft Corp.,-0.58%,,1.1
2024-09-20,433.53,437.49,432.49,435.47,55167100,Microsoft Corp.,-0.45%,,1.08
2024-09-23,431.78,434.72,428.67,432.55,15128900,Microsoft Corp.,-0.18%,,1.08
2024-09-24,427.46,431.62,424.4,431.27,17015800,Microsoft Corp.,-0.88%,,1.08
2024-09-25,430.38,431.39,426.86,428.11,13396400,Microsoft Corp.,0.53%,,1.08
2024-09-26,429.59,433.56,427.42,433.35,14492000,Microsoft Corp.,-0.87%,,1.08
2024-09-27,426.31,430.12,425.76,429.8,14896100,Microsoft Corp.,-0.81%,,1.08
2024-09-30,428.58,428.7,423.67,426.5,16807300,Microsoft Corp.,0.49%,,1.07
2024-10-01,419.01,426.77,417.14,426.74,19092900,Microsoft Corp.,-1.81%,,1.09
